:LABEL,id,ifc_type,name,numeric_value,property_name,text_value
IfcPropertySingleValue,#5655,IFCPROPERTYSINGLEVALUE,Base Offset,-0.4880000000001955,Base Offset,
IfcPropertySingleValue,#5656,IFCPROPERTYSINGLEVALUE,Top Constraint,,Top Constraint,Up to level: Roof
IfcPropertySingleValue,#5657,IFCPROPERTYSINGLEVALUE,Unconnected Height,3.388000000000208,Unconnected Height,
IfcPropertySingleValue,#5658,IFCPROPERTYSINGLEVALUE,Length,2.2355,Length,
IfcPropertySingleValue,#5659,IFCPROPERTYSINGLEVALUE,Area,5.321884000000435,Area,
IfcPropertySingleValue,#5660,IFCPROPERTYSINGLEVALUE,Volume,0.6599136160000535,Volume,
IfcPropertySingleValue,#5688,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Basic Wall:Interior - Partition (92mm Stud)
IfcPropertySingleValue,#5691,IFCPROPERTYSINGLEVALUE,Location Line,3,Location Line,
IfcPropertySingleValue,#5692,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#5693,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#5694,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#5695,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#5696,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#5697,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#5698,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#5699,IFCPROPERTYSINGLEVALUE,Base Constraint,,Base Constraint,Level 2
IfcPropertySingleValue,#5700,IFCPROPERTYSINGLEVALUE,Top Constraint,,Top Constraint,Up to level: Roof
IfcPropertySingleValue,#5701,IFCPROPERTYSINGLEVALUE,Unconnected Height,2.900000000000013,Unconnected Height,
IfcPropertySingleValue,#5702,IFCPROPERTYSINGLEVALUE,Length,5.423999999999994,Length,
IfcPropertySingleValue,#5703,IFCPROPERTYSINGLEVALUE,Area,13.97395200000005,Area,
IfcPropertySingleValue,#5704,IFCPROPERTYSINGLEVALUE,Volume,1.732770048000006,Volume,
IfcPropertySingleValue,#5732,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Basic Wall:Interior - Partition (92mm Stud)
IfcPropertySingleValue,#5735,IFCPROPERTYSINGLEVALUE,Location Line,3,Location Line,
IfcPropertySingleValue,#5736,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#5737,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#5738,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#5739,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#5740,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#5741,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#5742,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#5743,IFCPROPERTYSINGLEVALUE,Base Constraint,,Base Constraint,Level 2
IfcPropertySingleValue,#5744,IFCPROPERTYSINGLEVALUE,Top Constraint,,Top Constraint,Up to level: Roof
IfcPropertySingleValue,#5745,IFCPROPERTYSINGLEVALUE,Unconnected Height,2.900000000000013,Unconnected Height,
IfcPropertySingleValue,#5746,IFCPROPERTYSINGLEVALUE,Length,2.235499999999992,Length,
IfcPropertySingleValue,#5747,IFCPROPERTYSINGLEVALUE,Area,3.942852000000001,Area,
IfcPropertySingleValue,#5748,IFCPROPERTYSINGLEVALUE,Volume,0.488913648,Volume,
IfcPropertySingleValue,#5776,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Basic Wall:Interior - Plumbing (152mm Stud)
IfcPropertySingleValue,#5779,IFCPROPERTYSINGLEVALUE,Location Line,2,Location Line,
IfcPropertySingleValue,#5780,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#5781,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#5782,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#5783,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#5784,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#5785,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#5786,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#5787,IFCPROPERTYSINGLEVALUE,Base Constraint,,Base Constraint,Level 2
IfcPropertySingleValue,#5788,IFCPROPERTYSINGLEVALUE,Top Constraint,,Top Constraint,Up to level: Roof
IfcPropertySingleValue,#5789,IFCPROPERTYSINGLEVALUE,Unconnected Height,2.900000000000013,Unconnected Height,
IfcPropertySingleValue,#5790,IFCPROPERTYSINGLEVALUE,Length,1.95599999999999,Length,
IfcPropertySingleValue,#5791,IFCPROPERTYSINGLEVALUE,Area,4.69509999999999,Area,
IfcPropertySingleValue,#5792,IFCPROPERTYSINGLEVALUE,Volume,0.8638984000000003,Volume,
IfcPropertySingleValue,#5793,IFCPROPERTYSINGLEVALUE,Width,0.184,Width,
IfcPropertySingleValue,#5794,IFCPROPERTYSINGLEVALUE,Manufacturer,,Manufacturer,Manufacturer
IfcPropertySingleValue,#5795,IFCPROPERTYSINGLEVALUE,Assembly Description,,Assembly Description,
IfcPropertySingleValue,#5796,IFCPROPERTYSINGLEVALUE,Assembly Code,,Assembly Code,
IfcPropertySingleValue,#5797,IFCPROPERTYSINGLEVALUE,AccessibilityPerformance,,AccessibilityPerformance,AccessibilityPerformance
IfcPropertySingleValue,#5798,IFCPROPERTYSINGLEVALUE,CodePerformance,,CodePerformance,CodePerformance
IfcPropertySingleValue,#5799,IFCPROPERTYSINGLEVALUE,Color,,Color,Color
IfcPropertySingleValue,#5800,IFCPROPERTYSINGLEVALUE,Constituents,,Constituents,Constituents
IfcPropertySingleValue,#5801,IFCPROPERTYSINGLEVALUE,Features,,Features,Features
IfcPropertySingleValue,#5802,IFCPROPERTYSINGLEVALUE,Finish,,Finish,Finish
IfcPropertySingleValue,#5803,IFCPROPERTYSINGLEVALUE,Grade,,Grade,Grade
IfcPropertySingleValue,#5804,IFCPROPERTYSINGLEVALUE,Material,,Material,Material
IfcPropertySingleValue,#5805,IFCPROPERTYSINGLEVALUE,ModelReference,,ModelReference,ModelReference
IfcPropertySingleValue,#5806,IFCPROPERTYSINGLEVALUE,NominalHeight,,NominalHeight,NominalHeight
IfcPropertySingleValue,#5807,IFCPROPERTYSINGLEVALUE,NominalLength,,NominalLength,NominalLength
IfcPropertySingleValue,#5808,IFCPROPERTYSINGLEVALUE,NominalWidth,,NominalWidth,NominalWidth
IfcPropertySingleValue,#5809,IFCPROPERTYSINGLEVALUE,ProductionYear,,ProductionYear,ProductionYear
IfcPropertySingleValue,#5810,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Reference
IfcPropertySingleValue,#5811,IFCPROPERTYSINGLEVALUE,Shape,,Shape,Shape
IfcPropertySingleValue,#5812,IFCPROPERTYSINGLEVALUE,Size,,Size,Size
IfcPropertySingleValue,#5813,IFCPROPERTYSINGLEVALUE,SustainabilityPerformance,,SustainabilityPerformance,SustainabilityPerformance
IfcPropertySingleValue,#5814,IFCPROPERTYSINGLEVALUE,WarrantyDescription,,WarrantyDescription,WarrantyDescription
IfcPropertySingleValue,#5815,IFCPROPERTYSINGLEVALUE,WarrantyDurationLabor,,WarrantyDurationLabor,WarrantyDurationLabor
IfcPropertySingleValue,#5816,IFCPROPERTYSINGLEVALUE,WarrantyDurationParts,,WarrantyDurationParts,WarrantyDurationParts
IfcPropertySingleValue,#5817,IFCPROPERTYSINGLEVALUE,WarrantyGuarantorLabor,,WarrantyGuarantorLabor,WarrantyGuarantorLabor
IfcPropertySingleValue,#5818,IFCPROPERTYSINGLEVALUE,WarrantyGuarantorParts,,WarrantyGuarantorParts,WarrantyGuarantorParts
IfcPropertySingleValue,#5819,IFCPROPERTYSINGLEVALUE,ExpectedLife,,ExpectedLife,ExpectedLife
IfcPropertySingleValue,#5820,IFCPROPERTYSINGLEVALUE,ReplacementCost,,ReplacementCost,ReplacementCost
IfcPropertySingleValue,#5821,IFCPROPERTYSINGLEVALUE,AssetAccountingType,,AssetAccountingType,FIXED
IfcPropertySingleValue,#5822,IFCPROPERTYSINGLEVALUE,Classification Description,,Classification Description,Metal-Framed Gypsum Board Fixed Partitions
IfcPropertySingleValue,#5823,IFCPROPERTYSINGLEVALUE,Classification Code,,Classification Code,23-25 40 11 11 11
IfcPropertySingleValue,#5824,IFCPROPERTYSINGLEVALUE,ModelLabel,,ModelLabel,ModelLabel
IfcPropertySingleValue,#5860,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Basic Wall:Interior - Partition (92mm Stud)
IfcPropertySingleValue,#5863,IFCPROPERTYSINGLEVALUE,Location Line,2,Location Line,
IfcPropertySingleValue,#5864,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#5865,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#5866,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#5867,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#5868,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#5869,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#5870,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#5871,IFCPROPERTYSINGLEVALUE,Base Constraint,,Base Constraint,Level 2
IfcPropertySingleValue,#5872,IFCPROPERTYSINGLEVALUE,Top Constraint,,Top Constraint,Up to level: Roof
IfcPropertySingleValue,#5873,IFCPROPERTYSINGLEVALUE,Unconnected Height,2.900000000000013,Unconnected Height,
IfcPropertySingleValue,#5874,IFCPROPERTYSINGLEVALUE,Length,1.95599999999999,Length,
IfcPropertySingleValue,#5875,IFCPROPERTYSINGLEVALUE,Area,4.69509999999999,Area,
IfcPropertySingleValue,#5876,IFCPROPERTYSINGLEVALUE,Volume,0.5821923999999986,Volume,
IfcPropertySingleValue,#5904,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Basic Wall:Interior - Partition (92mm Stud)
IfcPropertySingleValue,#5907,IFCPROPERTYSINGLEVALUE,Location Line,3,Location Line,
IfcPropertySingleValue,#5908,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#5909,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#5910,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#5911,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#5912,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#5913,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#5914,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#5915,IFCPROPERTYSINGLEVALUE,Base Constraint,,Base Constraint,Level 2
IfcPropertySingleValue,#5916,IFCPROPERTYSINGLEVALUE,Base Offset,-0.488,Base Offset,
IfcPropertySingleValue,#5917,IFCPROPERTYSINGLEVALUE,Top Constraint,,Top Constraint,Up to level: Roof
IfcPropertySingleValue,#5918,IFCPROPERTYSINGLEVALUE,Unconnected Height,3.388000000000012,Unconnected Height,
IfcPropertySingleValue,#5919,IFCPROPERTYSINGLEVALUE,Length,2.235499999999981,Length,
IfcPropertySingleValue,#5920,IFCPROPERTYSINGLEVALUE,Area,5.321883999999962,Area,
IfcPropertySingleValue,#5921,IFCPROPERTYSINGLEVALUE,Volume,0.659913615999995,Volume,
IfcPropertySingleValue,#5949,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Basic Wall:Interior - Partition (92mm Stud)
IfcPropertySingleValue,#5952,IFCPROPERTYSINGLEVALUE,Location Line,3,Location Line,
IfcPropertySingleValue,#5953,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#5954,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#5955,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#5956,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#5957,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#5958,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#5959,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#5960,IFCPROPERTYSINGLEVALUE,Base Constraint,,Base Constraint,Level 2
IfcPropertySingleValue,#5961,IFCPROPERTYSINGLEVALUE,Top Constraint,,Top Constraint,Up to level: Roof
IfcPropertySingleValue,#5962,IFCPROPERTYSINGLEVALUE,Unconnected Height,2.900000000000013,Unconnected Height,
IfcPropertySingleValue,#5963,IFCPROPERTYSINGLEVALUE,Length,5.423999999999994,Length,
IfcPropertySingleValue,#5964,IFCPROPERTYSINGLEVALUE,Area,13.97395200000005,Area,
IfcPropertySingleValue,#5965,IFCPROPERTYSINGLEVALUE,Volume,1.732770048000005,Volume,
IfcPropertySingleValue,#5993,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Basic Wall:Interior - Partition (92mm Stud)
IfcPropertySingleValue,#5996,IFCPROPERTYSINGLEVALUE,Location Line,3,Location Line,
IfcPropertySingleValue,#5997,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#5998,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#5999,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#6000,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#6001,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#6002,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#6003,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#6004,IFCPROPERTYSINGLEVALUE,Base Constraint,,Base Constraint,Level 2
IfcPropertySingleValue,#6005,IFCPROPERTYSINGLEVALUE,Top Constraint,,Top Constraint,Up to level: Roof
IfcPropertySingleValue,#6006,IFCPROPERTYSINGLEVALUE,Unconnected Height,2.900000000000013,Unconnected Height,
IfcPropertySingleValue,#6007,IFCPROPERTYSINGLEVALUE,Length,2.235499999999982,Length,
IfcPropertySingleValue,#6008,IFCPROPERTYSINGLEVALUE,Area,3.942851999999971,Area,
IfcPropertySingleValue,#6009,IFCPROPERTYSINGLEVALUE,Volume,0.4889136479999963,Volume,
IfcPropertySingleValue,#6037,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Basic Wall:Interior - Partition (92mm Stud)
IfcPropertySingleValue,#6040,IFCPROPERTYSINGLEVALUE,Location Line,2,Location Line,
IfcPropertySingleValue,#6041,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#6042,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#6043,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#6044,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#6045,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#6046,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#6047,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#6048,IFCPROPERTYSINGLEVALUE,Base Constraint,,Base Constraint,Level 2
IfcPropertySingleValue,#6049,IFCPROPERTYSINGLEVALUE,Top Constraint,,Top Constraint,Up to level: Roof
IfcPropertySingleValue,#6050,IFCPROPERTYSINGLEVALUE,Unconnected Height,2.900000000000013,Unconnected Height,
IfcPropertySingleValue,#6051,IFCPROPERTYSINGLEVALUE,Length,1.956000000000018,Length,
IfcPropertySingleValue,#6052,IFCPROPERTYSINGLEVALUE,Area,4.695100000000069,Area,
IfcPropertySingleValue,#6053,IFCPROPERTYSINGLEVALUE,Volume,0.5821924000000085,Volume,
IfcPropertySingleValue,#6081,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Basic Wall:Interior - Plumbing (152mm Stud)
IfcPropertySingleValue,#6084,IFCPROPERTYSINGLEVALUE,Location Line,2,Location Line,
IfcPropertySingleValue,#6085,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#6086,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#6087,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#6088,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#6089,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#6090,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#6091,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#6092,IFCPROPERTYSINGLEVALUE,Base Constraint,,Base Constraint,Level 2
IfcPropertySingleValue,#6093,IFCPROPERTYSINGLEVALUE,Top Constraint,,Top Constraint,Up to level: Roof
IfcPropertySingleValue,#6094,IFCPROPERTYSINGLEVALUE,Unconnected Height,2.900000000000013,Unconnected Height,
IfcPropertySingleValue,#6095,IFCPROPERTYSINGLEVALUE,Length,1.956000000000018,Length,
IfcPropertySingleValue,#6096,IFCPROPERTYSINGLEVALUE,Area,4.695100000000073,Area,
IfcPropertySingleValue,#6097,IFCPROPERTYSINGLEVALUE,Volume,0.8638984000000101,Volume,
IfcPropertySingleValue,#6133,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Floor:Residential - Wood Joist with Subflooring
IfcPropertySingleValue,#6136,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 2
IfcPropertySingleValue,#6137,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#6138,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#6139,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#6140,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#6141,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#6142,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#6143,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#6144,IFCPROPERTYSINGLEVALUE,Perimeter,43.45679999999997,Perimeter,
IfcPropertySingleValue,#6145,IFCPROPERTYSINGLEVALUE,Area,59.22901759999958,Area,
IfcPropertySingleValue,#6146,IFCPROPERTYSINGLEVALUE,Volume,18.06485036799987,Volume,
IfcPropertySingleValue,#6147,IFCPROPERTYSINGLEVALUE,Vertical Projection,,Vertical Projection,Default
IfcPropertySingleValue,#6148,IFCPROPERTYSINGLEVALUE,Structural Usage,3,Structural Usage,
IfcPropertySingleValue,#6149,IFCPROPERTYSINGLEVALUE,Thickness,0.3050000000000001,Thickness,
IfcPropertySingleValue,#6150,IFCPROPERTYSINGLEVALUE,Default Thickness,0.3050000000000001,Default Thickness,
IfcPropertySingleValue,#6151,IFCPROPERTYSINGLEVALUE,Manufacturer,,Manufacturer,Manufacturer
IfcPropertySingleValue,#6152,IFCPROPERTYSINGLEVALUE,Assembly Description,,Assembly Description,
IfcPropertySingleValue,#6153,IFCPROPERTYSINGLEVALUE,Assembly Code,,Assembly Code,
IfcPropertySingleValue,#6154,IFCPROPERTYSINGLEVALUE,AccessibilityPerformance,,AccessibilityPerformance,AccessibilityPerformance
IfcPropertySingleValue,#6155,IFCPROPERTYSINGLEVALUE,CodePerformance,,CodePerformance,CodePerformance
IfcPropertySingleValue,#6156,IFCPROPERTYSINGLEVALUE,Color,,Color,Color
IfcPropertySingleValue,#6157,IFCPROPERTYSINGLEVALUE,Constituents,,Constituents,Constituents
IfcPropertySingleValue,#6158,IFCPROPERTYSINGLEVALUE,Features,,Features,Features
IfcPropertySingleValue,#6159,IFCPROPERTYSINGLEVALUE,Finish,,Finish,Finish
IfcPropertySingleValue,#6160,IFCPROPERTYSINGLEVALUE,Grade,,Grade,Grade
IfcPropertySingleValue,#6161,IFCPROPERTYSINGLEVALUE,Material,,Material,Material
IfcPropertySingleValue,#6162,IFCPROPERTYSINGLEVALUE,ModelReference,,ModelReference,ModelReference
IfcPropertySingleValue,#6163,IFCPROPERTYSINGLEVALUE,NominalHeight,,NominalHeight,NominalHeight
IfcPropertySingleValue,#6164,IFCPROPERTYSINGLEVALUE,NominalLength,,NominalLength,NominalLength
IfcPropertySingleValue,#6165,IFCPROPERTYSINGLEVALUE,NominalWidth,,NominalWidth,NominalWidth
IfcPropertySingleValue,#6166,IFCPROPERTYSINGLEVALUE,ProductionYear,,ProductionYear,ProductionYear
IfcPropertySingleValue,#6167,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Reference
IfcPropertySingleValue,#6168,IFCPROPERTYSINGLEVALUE,Shape,,Shape,Shape
IfcPropertySingleValue,#6169,IFCPROPERTYSINGLEVALUE,Size,,Size,Size
IfcPropertySingleValue,#6170,IFCPROPERTYSINGLEVALUE,SustainabilityPerformance,,SustainabilityPerformance,SustainabilityPerformance
IfcPropertySingleValue,#6171,IFCPROPERTYSINGLEVALUE,WarrantyDescription,,WarrantyDescription,WarrantyDescription
IfcPropertySingleValue,#6172,IFCPROPERTYSINGLEVALUE,WarrantyDurationLabor,,WarrantyDurationLabor,WarrantyDurationLabor
IfcPropertySingleValue,#6173,IFCPROPERTYSINGLEVALUE,WarrantyDurationParts,,WarrantyDurationParts,WarrantyDurationParts
IfcPropertySingleValue,#6174,IFCPROPERTYSINGLEVALUE,WarrantyGuarantorLabor,,WarrantyGuarantorLabor,WarrantyGuarantorLabor
IfcPropertySingleValue,#6175,IFCPROPERTYSINGLEVALUE,WarrantyGuarantorParts,,WarrantyGuarantorParts,WarrantyGuarantorParts
IfcPropertySingleValue,#6176,IFCPROPERTYSINGLEVALUE,ExpectedLife,,ExpectedLife,ExpectedLife
IfcPropertySingleValue,#6177,IFCPROPERTYSINGLEVALUE,ReplacementCost,,ReplacementCost,ReplacementCost
IfcPropertySingleValue,#6178,IFCPROPERTYSINGLEVALUE,AssetAccountingType,,AssetAccountingType,FIXED
IfcPropertySingleValue,#6179,IFCPROPERTYSINGLEVALUE,Classification Description,,Classification Description,Structural Floor Decks
IfcPropertySingleValue,#6180,IFCPROPERTYSINGLEVALUE,Classification Code,,Classification Code,23-25 30 27 11
IfcPropertySingleValue,#6181,IFCPROPERTYSINGLEVALUE,ModelLabel,,ModelLabel,ModelLabel
IfcPropertySingleValue,#6248,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Floor:Residential - Wood Joist with Subflooring
IfcPropertySingleValue,#6251,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 2
IfcPropertySingleValue,#6252,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#6253,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#6254,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#6255,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#6256,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#6257,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#6258,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#6259,IFCPROPERTYSINGLEVALUE,Perimeter,43.39679999999991,Perimeter,
IfcPropertySingleValue,#6260,IFCPROPERTYSINGLEVALUE,Area,59.33374759999967,Area,
IfcPropertySingleValue,#6261,IFCPROPERTYSINGLEVALUE,Volume,18.09679301799989,Volume,
